Date,Year,Month,MonthName,Quarter,ClinicName,ProviderName,Specialty,ApptTypeName,ApptCount,CompletedCount,NoShowCount,CancelCount,NoShowRatePct,CancelRatePct,UtilizationPct,AvgWaitDays
2026-01-26,2026,1,January,1,Midtown Family Clinic,Nguyen,Internal Med,Annual Physical,1,1,0,0,0.00,0.00,100.00,332.00
2026-01-26,2026,1,January,1,Midtown Family Clinic,Nguyen,Internal Med,Procedure,2,1,1,0,50.00,0.00,50.00,165.50
2026-01-26,2026,1,January,1,Midtown Family Clinic,Patel,Primary Care,Lab Review,2,1,1,0,50.00,0.00,50.00,127.00
2026-01-26,2026,1,January,1,Midtown Family Clinic,Patel,Primary Care,Procedure,2,2,0,0,0.00,0.00,100.00,218.00
2026-01-26,2026,1,January,1,Midtown Family Clinic,Smith,Pediatrics,Lab Review,1,1,0,0,0.00,0.00,100.00,7.00
2026-01-26,2026,1,January,1,Northside Pediatrics,Garcia,Cardiology,New Patient,1,1,0,0,0.00,0.00,100.00,163.00
2026-01-26,2026,1,January,1,Northside Pediatrics,Johnson,Dermatology,Annual Physical,1,1,0,0,0.00,0.00,100.00,154.00
2026-01-26,2026,1,January,1,Northside Pediatrics,Johnson,Dermatology,Follow-up,4,4,0,0,0.00,0.00,100.00,204.25
2026-01-26,2026,1,January,1,Northside Pediatrics,Johnson,Dermatology,Procedure,2,1,1,0,50.00,0.00,50.00,262.50
2026-01-26,2026,1,January,1,Northside Pediatrics,Nguyen,Internal Med,Annual Physical,1,0,1,0,100.00,0.00,0.00,27.00
2026-01-26,2026,1,January,1,Northside Pediatrics,Nguyen,Internal Med,Procedure,1,1,0,0,0.00,0.00,100.00,243.00
2026-01-26,2026,1,January,1,Northside Pediatrics,Patel,Primary Care,Follow-up,2,2,0,0,0.00,0.00,100.00,70.50
2026-01-26,2026,1,January,1,Northside Pediatrics,Patel,Primary Care,New Patient,2,2,0,0,0.00,0.00,100.00,139.00
2026-01-26,2026,1,January,1,Northside Pediatrics,Smith,Pediatrics,Follow-up,1,1,0,0,0.00,0.00,100.00,19.00
2026-01-26,2026,1,January,1,West County Internal Med,Johnson,Dermatology,Annual Physical,1,1,0,0,0.00,0.00,100.00,78.00
2026-01-26,2026,1,January,1,West County Internal Med,Johnson,Dermatology,Follow-up,1,1,0,0,0.00,0.00,100.00,235.00
2026-01-26,2026,1,January,1,West County Internal Med,Johnson,Dermatology,Procedure,1,1,0,0,0.00,0.00,100.00,283.00
2026-01-26,2026,1,January,1,West County Internal Med,Nguyen,Internal Med,Lab Review,2,2,0,0,0.00,0.00,100.00,58.50
2026-01-26,2026,1,January,1,West County Internal Med,Patel,Primary Care,Follow-up,1,1,0,0,0.00,0.00,100.00,17.00
2026-01-26,2026,1,January,1,West County Internal Med,Patel,Primary Care,Procedure,1,1,0,0,0.00,0.00,100.00,320.00
2026-01-26,2026,1,January,1,West County Internal Med,Smith,Pediatrics,Procedure,2,2,0,0,0.00,0.00,100.00,316.50
2026-01-27,2026,1,January,1,Downtown Specialty Care,Garcia,Cardiology,Procedure,1,1,0,0,0.00,0.00,100.00,309.00
2026-01-27,2026,1,January,1,Downtown Specialty Care,Johnson,Dermatology,Annual Physical,1,1,0,0,0.00,0.00,100.00,88.00
2026-01-27,2026,1,January,1,Downtown Specialty Care,Johnson,Dermatology,Lab Review,1,1,0,0,0.00,0.00,100.00,202.00
2026-01-27,2026,1,January,1,Downtown Specialty Care,Johnson,Dermatology,New Patient,1,1,0,0,0.00,0.00,100.00,304.00
2026-01-27,2026,1,January,1,Downtown Specialty Care,Johnson,Dermatology,Procedure,4,4,0,0,0.00,0.00,100.00,128.50
2026-01-27,2026,1,January,1,Downtown Specialty Care,Nguyen,Internal Med,Lab Review,1,1,0,0,0.00,0.00,100.00,175.00
2026-01-27,2026,1,January,1,Downtown Specialty Care,Nguyen,Internal Med,New Patient,1,1,0,0,0.00,0.00,100.00,216.00
2026-01-27,2026,1,January,1,Downtown Specialty Care,Nguyen,Internal Med,Procedure,1,0,1,0,100.00,0.00,0.00,279.00
2026-01-27,2026,1,January,1,Downtown Specialty Care,Patel,Primary Care,Annual Physical,1,1,0,0,0.00,0.00,100.00,223.00
2026-01-27,2026,1,January,1,Downtown Specialty Care,Patel,Primary Care,New Patient,1,1,0,0,0.00,0.00,100.00,160.00
2026-01-27,2026,1,January,1,Downtown Specialty Care,Patel,Primary Care,Procedure,2,2,0,0,0.00,0.00,100.00,169.50
2026-01-27,2026,1,January,1,Downtown Specialty Care,Smith,Pediatrics,Annual Physical,1,1,0,0,0.00,0.00,100.00,205.00
2026-01-27,2026,1,January,1,Downtown Specialty Care,Smith,Pediatrics,Follow-up,1,1,0,0,0.00,0.00,100.00,184.00
2026-01-27,2026,1,January,1,Downtown Specialty Care,Smith,Pediatrics,Procedure,1,1,0,0,0.00,0.00,100.00,280.00
2026-01-27,2026,1,January,1,Midtown Family Clinic,Garcia,Cardiology,New Patient,2,2,0,0,0.00,0.00,100.00,133.50
2026-01-27,2026,1,January,1,Midtown Family Clinic,Johnson,Dermatology,Follow-up,2,2,0,0,0.00,0.00,100.00,66.50
2026-01-27,2026,1,January,1,Midtown Family Clinic,Johnson,Dermatology,Lab Review,3,2,1,0,33.33,0.00,66.67,287.67
2026-01-27,2026,1,January,1,Midtown Family Clinic,Johnson,Dermatology,New Patient,1,1,0,0,0.00,0.00,100.00,70.00
2026-01-27,2026,1,January,1,Midtown Family Clinic,Johnson,Dermatology,Procedure,5,5,0,0,0.00,0.00,100.00,163.80
2026-01-27,2026,1,January,1,Midtown Family Clinic,Nguyen,Internal Med,Annual Physical,1,1,0,0,0.00,0.00,100.00,266.00
2026-01-27,2026,1,January,1,Midtown Family Clinic,Nguyen,Internal Med,New Patient,1,0,1,0,100.00,0.00,0.00,60.00
2026-01-27,2026,1,January,1,Midtown Family Clinic,Nguyen,Internal Med,Procedure,1,1,0,0,0.00,0.00,100.00,47.00
2026-01-27,2026,1,January,1,Midtown Family Clinic,Patel,Primary Care,Procedure,1,1,0,0,0.00,0.00,100.00,220.00
2026-01-27,2026,1,January,1,Midtown Family Clinic,Smith,Pediatrics,Annual Physical,2,2,0,0,0.00,0.00,100.00,133.50
2026-01-27,2026,1,January,1,Midtown Family Clinic,Smith,Pediatrics,New Patient,1,1,0,0,0.00,0.00,100.00,228.00
2026-01-27,2026,1,January,1,Midtown Family Clinic,Smith,Pediatrics,Procedure,1,1,0,0,0.00,0.00,100.00,303.00
2026-01-27,2026,1,January,1,Northside Pediatrics,Garcia,Cardiology,Lab Review,1,1,0,0,0.00,0.00,100.00,59.00
2026-01-27,2026,1,January,1,Northside Pediatrics,Johnson,Dermatology,Annual Physical,1,0,1,0,100.00,0.00,0.00,70.00
2026-01-27,2026,1,January,1,Northside Pediatrics,Johnson,Dermatology,Follow-up,1,1,0,0,0.00,0.00,100.00,151.00
2026-01-27,2026,1,January,1,Northside Pediatrics,Johnson,Dermatology,Lab Review,1,1,0,0,0.00,0.00,100.00,50.00
2026-01-27,2026,1,January,1,Northside Pediatrics,Johnson,Dermatology,New Patient,4,4,0,0,0.00,0.00,100.00,193.00
2026-01-27,2026,1,January,1,Northside Pediatrics,Johnson,Dermatology,Procedure,2,2,0,0,0.00,0.00,100.00,232.00
2026-01-27,2026,1,January,1,Northside Pediatrics,Nguyen,Internal Med,Follow-up,1,1,0,0,0.00,0.00,100.00,37.00
2026-01-27,2026,1,January,1,Northside Pediatrics,Patel,Primary Care,Follow-up,1,1,0,0,0.00,0.00,100.00,340.00
2026-01-27,2026,1,January,1,Northside Pediatrics,Smith,Pediatrics,Annual Physical,1,1,0,0,0.00,0.00,100.00,298.00
2026-01-27,2026,1,January,1,Northside Pediatrics,Smith,Pediatrics,New Patient,1,1,0,0,0.00,0.00,100.00,325.00
2026-01-27,2026,1,January,1,Northside Pediatrics,Smith,Pediatrics,Procedure,1,1,0,0,0.00,0.00,100.00,56.00
2026-01-27,2026,1,January,1,West County Internal Med,Garcia,Cardiology,Follow-up,1,1,0,0,0.00,0.00,100.00,16.00
2026-01-27,2026,1,January,1,West County Internal Med,Garcia,Cardiology,Lab Review,1,1,0,0,0.00,0.00,100.00,111.00
2026-01-27,2026,1,January,1,West County Internal Med,Johnson,Dermatology,Lab Review,1,1,0,0,0.00,0.00,100.00,246.00
2026-01-27,2026,1,January,1,West County Internal Med,Johnson,Dermatology,New Patient,3,1,1,1,33.33,33.33,33.33,169.00
2026-01-27,2026,1,January,1,West County Internal Med,Johnson,Dermatology,Procedure,6,6,0,0,0.00,0.00,100.00,119.67
2026-01-27,2026,1,January,1,West County Internal Med,Nguyen,Internal Med,Procedure,2,1,1,0,50.00,0.00,50.00,157.00
2026-01-27,2026,1,January,1,West County Internal Med,Patel,Primary Care,Annual Physical,1,1,0,0,0.00,0.00,100.00,111.00
2026-01-27,2026,1,January,1,West County Internal Med,Patel,Primary Care,Follow-up,1,1,0,0,0.00,0.00,100.00,59.00
2026-01-27,2026,1,January,1,West County Internal Med,Patel,Primary Care,New Patient,1,1,0,0,0.00,0.00,100.00,73.00
2026-01-27,2026,1,January,1,West County Internal Med,Patel,Primary Care,Procedure,4,4,0,0,0.00,0.00,100.00,182.00
2026-01-27,2026,1,January,1,West County Internal Med,Smith,Pediatrics,Follow-up,1,1,0,0,0.00,0.00,100.00,164.00
2026-01-27,2026,1,January,1,West County Internal Med,Smith,Pediatrics,Procedure,1,1,0,0,0.00,0.00,100.00,150.00
2026-01-28,2026,1,January,1,Downtown Specialty Care,Garcia,Cardiology,Lab Review,1,0,1,0,100.00,0.00,0.00,272.00
2026-01-28,2026,1,January,1,Downtown Specialty Care,Garcia,Cardiology,Procedure,1,1,0,0,0.00,0.00,100.00,240.00
2026-01-28,2026,1,January,1,Downtown Specialty Care,Johnson,Dermatology,Annual Physical,1,0,1,0,100.00,0.00,0.00,8.00
2026-01-28,2026,1,January,1,Downtown Specialty Care,Johnson,Dermatology,Lab Review,2,2,0,0,0.00,0.00,100.00,244.50
2026-01-28,2026,1,January,1,Downtown Specialty Care,Johnson,Dermatology,New Patient,4,4,0,0,0.00,0.00,100.00,177.75
2026-01-28,2026,1,January,1,Downtown Specialty Care,Johnson,Dermatology,Procedure,3,3,0,0,0.00,0.00,100.00,211.00
2026-01-28,2026,1,January,1,Downtown Specialty Care,Nguyen,Internal Med,New Patient,1,1,0,0,0.00,0.00,100.00,275.00
2026-01-28,2026,1,January,1,Downtown Specialty Care,Nguyen,Internal Med,Procedure,1,1,0,0,0.00,0.00,100.00,118.00
2026-01-28,2026,1,January,1,Downtown Specialty Care,Patel,Primary Care,New Patient,1,1,0,0,0.00,0.00,100.00,329.00
2026-01-28,2026,1,January,1,Midtown Family Clinic,Garcia,Cardiology,New Patient,1,1,0,0,0.00,0.00,100.00,225.00
2026-01-28,2026,1,January,1,Midtown Family Clinic,Johnson,Dermatology,Follow-up,1,1,0,0,0.00,0.00,100.00,90.00
2026-01-28,2026,1,January,1,Midtown Family Clinic,Johnson,Dermatology,Lab Review,2,2,0,0,0.00,0.00,100.00,214.50
2026-01-28,2026,1,January,1,Midtown Family Clinic,Johnson,Dermatology,Procedure,5,5,0,0,0.00,0.00,100.00,192.20
2026-01-28,2026,1,January,1,Midtown Family Clinic,Nguyen,Internal Med,Lab Review,1,0,1,0,100.00,0.00,0.00,111.00
2026-01-28,2026,1,January,1,Midtown Family Clinic,Nguyen,Internal Med,New Patient,1,1,0,0,0.00,0.00,100.00,79.00
2026-01-28,2026,1,January,1,Midtown Family Clinic,Nguyen,Internal Med,Procedure,1,1,0,0,0.00,0.00,100.00,213.00
2026-01-28,2026,1,January,1,Midtown Family Clinic,Patel,Primary Care,Annual Physical,1,0,1,0,100.00,0.00,0.00,1.00
2026-01-28,2026,1,January,1,Midtown Family Clinic,Patel,Primary Care,Lab Review,1,1,0,0,0.00,0.00,100.00,186.00
2026-01-28,2026,1,January,1,Midtown Family Clinic,Patel,Primary Care,Procedure,2,2,0,0,0.00,0.00,100.00,272.50
2026-01-28,2026,1,January,1,Midtown Family Clinic,Smith,Pediatrics,Annual Physical,1,0,1,0,100.00,0.00,0.00,41.00
2026-01-28,2026,1,January,1,Northside Pediatrics,Garcia,Cardiology,Follow-up,1,1,0,0,0.00,0.00,100.00,94.00
2026-01-28,2026,1,January,1,Northside Pediatrics,Johnson,Dermatology,Annual Physical,2,1,1,0,50.00,0.00,50.00,232.50
2026-01-28,2026,1,January,1,Northside Pediatrics,Johnson,Dermatology,Follow-up,2,1,1,0,50.00,0.00,50.00,184.00
2026-01-28,2026,1,January,1,Northside Pediatrics,Johnson,Dermatology,New Patient,1,0,1,0,100.00,0.00,0.00,85.00
2026-01-28,2026,1,January,1,Northside Pediatrics,Johnson,Dermatology,Procedure,3,2,1,0,33.33,0.00,66.67,156.67
2026-01-28,2026,1,January,1,Northside Pediatrics,Nguyen,Internal Med,Procedure,4,4,0,0,0.00,0.00,100.00,223.50
2026-01-28,2026,1,January,1,Northside Pediatrics,Patel,Primary Care,Procedure,1,1,0,0,0.00,0.00,100.00,200.00
2026-01-28,2026,1,January,1,West County Internal Med,Johnson,Dermatology,Annual Physical,2,2,0,0,0.00,0.00,100.00,109.00
2026-01-28,2026,1,January,1,West County Internal Med,Johnson,Dermatology,Follow-up,3,3,0,0,0.00,0.00,100.00,147.33
2026-01-28,2026,1,January,1,West County Internal Med,Johnson,Dermatology,Lab Review,1,1,0,0,0.00,0.00,100.00,201.00
2026-01-28,2026,1,January,1,West County Internal Med,Johnson,Dermatology,Procedure,2,1,1,0,50.00,0.00,50.00,49.00
2026-01-28,2026,1,January,1,West County Internal Med,Nguyen,Internal Med,Procedure,2,2,0,0,0.00,0.00,100.00,315.50
2026-01-28,2026,1,January,1,West County Internal Med,Patel,Primary Care,Procedure,1,0,1,0,100.00,0.00,0.00,207.00
2026-01-28,2026,1,January,1,West County Internal Med,Smith,Pediatrics,Procedure,3,2,1,0,33.33,0.00,66.67,82.00
2026-01-29,2026,1,January,1,Downtown Specialty Care,Garcia,Cardiology,Procedure,1,1,0,0,0.00,0.00,100.00,249.00
2026-01-29,2026,1,January,1,Downtown Specialty Care,Johnson,Dermatology,Follow-up,8,7,0,1,0.00,12.50,87.50,191.50
2026-01-29,2026,1,January,1,Downtown Specialty Care,Johnson,Dermatology,New Patient,1,1,0,0,0.00,0.00,100.00,296.00
2026-01-29,2026,1,January,1,Downtown Specialty Care,Johnson,Dermatology,Procedure,2,2,0,0,0.00,0.00,100.00,208.00
2026-01-29,2026,1,January,1,Downtown Specialty Care,Patel,Primary Care,Lab Review,1,1,0,0,0.00,0.00,100.00,193.00
2026-01-29,2026,1,January,1,Downtown Specialty Care,Patel,Primary Care,Procedure,2,1,1,0,50.00,0.00,50.00,170.50
2026-01-29,2026,1,January,1,Downtown Specialty Care,Smith,Pediatrics,New Patient,1,1,0,0,0.00,0.00,100.00,136.00
2026-01-29,2026,1,January,1,Midtown Family Clinic,Garcia,Cardiology,Procedure,1,1,0,0,0.00,0.00,100.00,325.00
2026-01-29,2026,1,January,1,Midtown Family Clinic,Johnson,Dermatology,Annual Physical,2,1,1,0,50.00,0.00,50.00,259.50
2026-01-29,2026,1,January,1,Midtown Family Clinic,Johnson,Dermatology,Follow-up,1,0,1,0,100.00,0.00,0.00,161.00
2026-01-29,2026,1,January,1,Midtown Family Clinic,Johnson,Dermatology,Lab Review,3,3,0,0,0.00,0.00,100.00,177.67
2026-01-29,2026,1,January,1,Midtown Family Clinic,Johnson,Dermatology,Procedure,3,3,0,0,0.00,0.00,100.00,165.00
2026-01-29,2026,1,January,1,Midtown Family Clinic,Nguyen,Internal Med,Lab Review,4,4,0,0,0.00,0.00,100.00,228.00
2026-01-29,2026,1,January,1,Midtown Family Clinic,Patel,Primary Care,Annual Physical,1,1,0,0,0.00,0.00,100.00,127.00
2026-01-29,2026,1,January,1,Midtown Family Clinic,Patel,Primary Care,Follow-up,1,1,0,0,0.00,0.00,100.00,7.00
2026-01-29,2026,1,January,1,Midtown Family Clinic,Patel,Primary Care,Lab Review,1,0,1,0,100.00,0.00,0.00,167.00
2026-01-29,2026,1,January,1,Midtown Family Clinic,Patel,Primary Care,Procedure,1,1,0,0,0.00,0.00,100.00,329.00
2026-01-29,2026,1,January,1,Midtown Family Clinic,Smith,Pediatrics,Annual Physical,1,1,0,0,0.00,0.00,100.00,202.00
2026-01-29,2026,1,January,1,Midtown Family Clinic,Smith,Pediatrics,Procedure,1,1,0,0,0.00,0.00,100.00,221.00
2026-01-29,2026,1,January,1,Northside Pediatrics,Garcia,Cardiology,Follow-up,1,1,0,0,0.00,0.00,100.00,322.00
2026-01-29,2026,1,January,1,Northside Pediatrics,Johnson,Dermatology,Annual Physical,2,1,0,1,0.00,50.00,50.00,218.50
2026-01-29,2026,1,January,1,Northside Pediatrics,Johnson,Dermatology,Follow-up,1,1,0,0,0.00,0.00,100.00,58.00
2026-01-29,2026,1,January,1,Northside Pediatrics,Johnson,Dermatology,Lab Review,1,1,0,0,0.00,0.00,100.00,57.00
2026-01-29,2026,1,January,1,Northside Pediatrics,Johnson,Dermatology,Procedure,2,2,0,0,0.00,0.00,100.00,184.00
2026-01-29,2026,1,January,1,Northside Pediatrics,Nguyen,Internal Med,Follow-up,2,2,0,0,0.00,0.00,100.00,135.00
2026-01-29,2026,1,January,1,Northside Pediatrics,Nguyen,Internal Med,Procedure,2,1,0,1,0.00,50.00,50.00,194.50
2026-01-29,2026,1,January,1,Northside Pediatrics,Patel,Primary Care,Annual Physical,1,1,0,0,0.00,0.00,100.00,76.00
2026-01-29,2026,1,January,1,Northside Pediatrics,Patel,Primary Care,New Patient,1,1,0,0,0.00,0.00,100.00,343.00
2026-01-29,2026,1,January,1,Northside Pediatrics,Patel,Primary Care,Procedure,1,1,0,0,0.00,0.00,100.00,106.00
2026-01-29,2026,1,January,1,Northside Pediatrics,Smith,Pediatrics,Annual Physical,1,1,0,0,0.00,0.00,100.00,264.00
2026-01-29,2026,1,January,1,Northside Pediatrics,Smith,Pediatrics,Procedure,1,1,0,0,0.00,0.00,100.00,287.00
2026-01-29,2026,1,January,1,West County Internal Med,Garcia,Cardiology,Follow-up,1,1,0,0,0.00,0.00,100.00,233.00
2026-01-29,2026,1,January,1,West County Internal Med,Garcia,Cardiology,New Patient,1,1,0,0,0.00,0.00,100.00,150.00
2026-01-29,2026,1,January,1,West County Internal Med,Garcia,Cardiology,Procedure,1,1,0,0,0.00,0.00,100.00,118.00
2026-01-29,2026,1,January,1,West County Internal Med,Johnson,Dermatology,Annual Physical,1,0,0,1,0.00,100.00,0.00,11.00
2026-01-29,2026,1,January,1,West County Internal Med,Johnson,Dermatology,Follow-up,1,1,0,0,0.00,0.00,100.00,52.00
2026-01-29,2026,1,January,1,West County Internal Med,Johnson,Dermatology,Lab Review,1,1,0,0,0.00,0.00,100.00,91.00
2026-01-29,2026,1,January,1,West County Internal Med,Johnson,Dermatology,New Patient,2,2,0,0,0.00,0.00,100.00,22.00
2026-01-29,2026,1,January,1,West County Internal Med,Johnson,Dermatology,Procedure,5,3,2,0,40.00,0.00,60.00,240.40
2026-01-29,2026,1,January,1,West County Internal Med,Nguyen,Internal Med,Follow-up,1,1,0,0,0.00,0.00,100.00,8.00
2026-01-29,2026,1,January,1,West County Internal Med,Nguyen,Internal Med,Procedure,2,2,0,0,0.00,0.00,100.00,177.50
2026-01-29,2026,1,January,1,West County Internal Med,Patel,Primary Care,Follow-up,1,0,1,0,100.00,0.00,0.00,153.00
2026-01-29,2026,1,January,1,West County Internal Med,Patel,Primary Care,New Patient,1,1,0,0,0.00,0.00,100.00,263.00
2026-01-29,2026,1,January,1,West County Internal Med,Patel,Primary Care,Procedure,2,1,1,0,50.00,0.00,50.00,206.50
2026-01-29,2026,1,January,1,West County Internal Med,Smith,Pediatrics,Annual Physical,1,1,0,0,0.00,0.00,100.00,148.00
2026-01-29,2026,1,January,1,West County Internal Med,Smith,Pediatrics,Follow-up,2,2,0,0,0.00,0.00,100.00,146.50
2026-01-29,2026,1,January,1,West County Internal Med,Smith,Pediatrics,Procedure,1,0,1,0,100.00,0.00,0.00,154.00
2026-01-30,2026,1,January,1,Downtown Specialty Care,Garcia,Cardiology,Lab Review,1,1,0,0,0.00,0.00,100.00,328.00
2026-01-30,2026,1,January,1,Downtown Specialty Care,Garcia,Cardiology,New Patient,1,0,1,0,100.00,0.00,0.00,33.00
2026-01-30,2026,1,January,1,Downtown Specialty Care,Garcia,Cardiology,Procedure,2,1,1,0,50.00,0.00,50.00,236.00
2026-01-30,2026,1,January,1,Downtown Specialty Care,Johnson,Dermatology,Annual Physical,2,2,0,0,0.00,0.00,100.00,126.50
2026-01-30,2026,1,January,1,Downtown Specialty Care,Johnson,Dermatology,Lab Review,2,1,1,0,50.00,0.00,50.00,125.00
2026-01-30,2026,1,January,1,Downtown Specialty Care,Johnson,Dermatology,New Patient,2,2,0,0,0.00,0.00,100.00,20.50
2026-01-30,2026,1,January,1,Downtown Specialty Care,Johnson,Dermatology,Procedure,1,1,0,0,0.00,0.00,100.00,121.00
2026-01-30,2026,1,January,1,Downtown Specialty Care,Nguyen,Internal Med,Follow-up,1,1,0,0,0.00,0.00,100.00,40.00
2026-01-30,2026,1,January,1,Downtown Specialty Care,Nguyen,Internal Med,New Patient,1,1,0,0,0.00,0.00,100.00,302.00
2026-01-30,2026,1,January,1,Downtown Specialty Care,Nguyen,Internal Med,Procedure,3,3,0,0,0.00,0.00,100.00,145.67
2026-01-30,2026,1,January,1,Downtown Specialty Care,Patel,Primary Care,Follow-up,1,1,0,0,0.00,0.00,100.00,65.00
2026-01-30,2026,1,January,1,Downtown Specialty Care,Smith,Pediatrics,Follow-up,1,1,0,0,0.00,0.00,100.00,292.00
2026-01-30,2026,1,January,1,Downtown Specialty Care,Smith,Pediatrics,New Patient,1,1,0,0,0.00,0.00,100.00,221.00
2026-01-30,2026,1,January,1,Midtown Family Clinic,Garcia,Cardiology,Follow-up,1,1,0,0,0.00,0.00,100.00,238.00
2026-01-30,2026,1,January,1,Midtown Family Clinic,Garcia,Cardiology,New Patient,1,1,0,0,0.00,0.00,100.00,12.00
2026-01-30,2026,1,January,1,Midtown Family Clinic,Garcia,Cardiology,Procedure,1,0,1,0,100.00,0.00,0.00,141.00
2026-01-30,2026,1,January,1,Midtown Family Clinic,Johnson,Dermatology,Follow-up,1,1,0,0,0.00,0.00,100.00,338.00
2026-01-30,2026,1,January,1,Midtown Family Clinic,Johnson,Dermatology,New Patient,1,1,0,0,0.00,0.00,100.00,75.00
2026-01-30,2026,1,January,1,Midtown Family Clinic,Johnson,Dermatology,Procedure,3,3,0,0,0.00,0.00,100.00,47.67
2026-01-30,2026,1,January,1,Midtown Family Clinic,Nguyen,Internal Med,Annual Physical,1,1,0,0,0.00,0.00,100.00,248.00
2026-01-30,2026,1,January,1,Midtown Family Clinic,Nguyen,Internal Med,Follow-up,3,3,0,0,0.00,0.00,100.00,164.33
2026-01-30,2026,1,January,1,Midtown Family Clinic,Nguyen,Internal Med,Procedure,1,1,0,0,0.00,0.00,100.00,85.00
2026-01-30,2026,1,January,1,Midtown Family Clinic,Patel,Primary Care,Annual Physical,1,1,0,0,0.00,0.00,100.00,40.00
2026-01-30,2026,1,January,1,Midtown Family Clinic,Patel,Primary Care,Follow-up,1,1,0,0,0.00,0.00,100.00,136.00
2026-01-30,2026,1,January,1,Midtown Family Clinic,Patel,Primary Care,New Patient,3,3,0,0,0.00,0.00,100.00,187.00
2026-01-30,2026,1,January,1,Midtown Family Clinic,Patel,Primary Care,Procedure,1,1,0,0,0.00,0.00,100.00,274.00
2026-01-30,2026,1,January,1,Midtown Family Clinic,Smith,Pediatrics,Procedure,1,1,0,0,0.00,0.00,100.00,223.00
2026-01-30,2026,1,January,1,Northside Pediatrics,Garcia,Cardiology,Annual Physical,1,1,0,0,0.00,0.00,100.00,158.00
2026-01-30,2026,1,January,1,Northside Pediatrics,Johnson,Dermatology,Annual Physical,1,1,0,0,0.00,0.00,100.00,252.00
2026-01-30,2026,1,January,1,Northside Pediatrics,Johnson,Dermatology,Follow-up,2,2,0,0,0.00,0.00,100.00,232.00
2026-01-30,2026,1,January,1,Northside Pediatrics,Johnson,Dermatology,Lab Review,2,1,1,0,50.00,0.00,50.00,66.50
2026-01-30,2026,1,January,1,Northside Pediatrics,Johnson,Dermatology,New Patient,1,1,0,0,0.00,0.00,100.00,311.00
2026-01-30,2026,1,January,1,Northside Pediatrics,Johnson,Dermatology,Procedure,3,3,0,0,0.00,0.00,100.00,162.33
2026-01-30,2026,1,January,1,Northside Pediatrics,Nguyen,Internal Med,Annual Physical,1,1,0,0,0.00,0.00,100.00,339.00
2026-01-30,2026,1,January,1,Northside Pediatrics,Nguyen,Internal Med,Procedure,3,3,0,0,0.00,0.00,100.00,117.67
2026-01-30,2026,1,January,1,Northside Pediatrics,Patel,Primary Care,New Patient,2,2,0,0,0.00,0.00,100.00,295.50
2026-01-30,2026,1,January,1,Northside Pediatrics,Patel,Primary Care,Procedure,1,1,0,0,0.00,0.00,100.00,38.00
2026-01-30,2026,1,January,1,Northside Pediatrics,Smith,Pediatrics,Annual Physical,1,1,0,0,0.00,0.00,100.00,13.00
2026-01-30,2026,1,January,1,Northside Pediatrics,Smith,Pediatrics,Follow-up,2,1,1,0,50.00,0.00,50.00,163.00
2026-01-30,2026,1,January,1,West County Internal Med,Johnson,Dermatology,Annual Physical,3,3,0,0,0.00,0.00,100.00,140.67
2026-01-30,2026,1,January,1,West County Internal Med,Johnson,Dermatology,Lab Review,1,1,0,0,0.00,0.00,100.00,7.00
2026-01-30,2026,1,January,1,West County Internal Med,Johnson,Dermatology,Procedure,5,4,1,0,20.00,0.00,80.00,168.20
2026-01-30,2026,1,January,1,West County Internal Med,Nguyen,Internal Med,Procedure,1,1,0,0,0.00,0.00,100.00,147.00
2026-01-30,2026,1,January,1,West County Internal Med,Patel,Primary Care,Procedure,4,4,0,0,0.00,0.00,100.00,195.75
2026-01-30,2026,1,January,1,West County Internal Med,Smith,Pediatrics,New Patient,1,1,0,0,0.00,0.00,100.00,7.00
2026-01-30,2026,1,January,1,West County Internal Med,Smith,Pediatrics,Procedure,1,1,0,0,0.00,0.00,100.00,240.00
2026-01-31,2026,1,January,1,Downtown Specialty Care,Garcia,Cardiology,Procedure,3,3,0,0,0.00,0.00,100.00,139.33
2026-01-31,2026,1,January,1,Downtown Specialty Care,Johnson,Dermatology,Follow-up,1,1,0,0,0.00,0.00,100.00,78.00
2026-01-31,2026,1,January,1,Downtown Specialty Care,Johnson,Dermatology,Lab Review,1,1,0,0,0.00,0.00,100.00,37.00
2026-01-31,2026,1,January,1,Downtown Specialty Care,Johnson,Dermatology,New Patient,2,1,1,0,50.00,0.00,50.00,223.00
2026-01-31,2026,1,January,1,Downtown Specialty Care,Johnson,Dermatology,Procedure,4,2,2,0,50.00,0.00,50.00,167.00
2026-01-31,2026,1,January,1,Downtown Specialty Care,Nguyen,Internal Med,New Patient,2,2,0,0,0.00,0.00,100.00,165.00
2026-01-31,2026,1,January,1,Downtown Specialty Care,Nguyen,Internal Med,Procedure,2,2,0,0,0.00,0.00,100.00,150.50
2026-01-31,2026,1,January,1,Downtown Specialty Care,Patel,Primary Care,Follow-up,1,1,0,0,0.00,0.00,100.00,279.00
2026-01-31,2026,1,January,1,Downtown Specialty Care,Patel,Primary Care,New Patient,1,1,0,0,0.00,0.00,100.00,36.00
2026-01-31,2026,1,January,1,Downtown Specialty Care,Patel,Primary Care,Procedure,2,2,0,0,0.00,0.00,100.00,192.50
2026-01-31,2026,1,January,1,Downtown Specialty Care,Smith,Pediatrics,Procedure,1,1,0,0,0.00,0.00,100.00,305.00
